chroma_stft,spectral_centroid,spectral_bandwidth,spectral_rolloff,zero_crossing_rate,Lang
0.5428782,5448.298072,4668.027534,10278.58232,0.109922828,English
0.5517504,5596.880592,4808.878826,10399.80967,0.111160754,English
0.560057,5035.960087,4191.119249,9226.75173,0.101652046,English
0.4652766,3319.288478,3324.267659,6172.058236,0.063551523,English
0.46449175,3808.987866,3646.538323,6878.818579,0.091975871,English
0.46438462,3189.889918,3049.60945,5779.367671,0.067388018,English
0.4739814,3418.421081,3316.097589,6350.712953,0.069271389,English
0.5138206,4559.058916,4192.574217,8688.550581,0.081403289,English
0.5433667,4862.190655,4270.045852,9000.531161,0.086460362,English
0.5128247,4616.319916,3929.253979,8369.203629,0.103071447,English
0.49859095,4430.261355,3973.212236,8300.073294,0.096255955,English
0.5259328,5585.778878,4711.448525,10488.18994,0.115769582,English
0.45514688,3027.338503,3107.785907,5513.559435,0.058989372,English
0.50530857,5003.558776,4227.08768,9188.552057,0.102374679,English
0.4818616,4280.331284,3958.503866,7935.025717,0.09058774,English
0.54791474,5051.657994,4502.258932,9579.719388,0.083893583,English
0.49279657,4258.012347,3991.205801,8052.425529,0.079421283,English
0.5001165,3842.165728,3554.920754,6995.871443,0.084730691,English
0.47867152,3960.573988,3655.179906,7196.411914,0.089301331,English
0.46632838,3346.323131,3261.957203,6154.317697,0.075673183,English
0.4574369,4244.283916,4124.481493,8343.020428,0.08619399,English
0.47405836,3473.485032,3330.743899,6408.382196,0.073567014,English
0.5521367,5174.673598,4547.181604,9820.062633,0.095402244,English
0.43712234,2967.084525,3040.525991,5439.548907,0.061807661,English
0.4599459,3612.745148,3210.33651,6386.04411,0.081126524,English
0.46219993,3748.907868,3363.723111,6828.594111,0.096917626,English
0.5102906,4844.265819,4127.209916,8891.64126,0.102658155,English
0.52105194,4492.024073,4008.479062,8354.326105,0.084257857,English
0.47245586,5615.361687,5096.340089,11081.8133,0.105933979,English
0.47161168,3030.745981,3116.421301,5408.065698,0.067093384,English
0.4461697,3576.450165,3331.579099,6606.765033,0.079099388,English
0.54342073,4973.832577,4345.471862,9392.709632,0.086638872,English
0.52028316,4554.645451,4186.581322,8757.429371,0.082248842,English
0.4901043,3987.893857,3835.982469,7384.511594,0.080264484,English
0.4974147,4278.433776,3795.322627,7879.147788,0.090316415,English
0.48636946,3938.982019,3499.023026,7030.700293,0.09126799,English
0.46726137,4002.191281,3528.586338,7115.205224,0.097420959,English
0.47915313,3198.561825,3174.720484,5704.607543,0.067388018,English
0.49228433,4332.011315,3782.89289,7844.166445,0.098272588,English
0.565003,5320.206107,4654.754951,10096.01546,0.0862186,English
0.5366227,5025.080874,4287.31275,9461.60063,0.092638739,English
0.47293997,2973.665243,3146.667591,5470.100035,0.058827516,English
0.47703132,4540.229674,3975.891287,8380.394775,0.108246202,English
0.43968052,3493.67511,3558.047067,6606.776386,0.071082922,English
0.5302978,4837.166705,4202.388154,9038.513514,0.073392631,English
0.46485996,3517.68777,3248.652731,6291.094749,0.073476438,English
0.44680485,3017.931259,3123.231115,5470.082623,0.064716526,English
0.48873517,3475.978002,3564.872514,6579.585874,0.060699049,English
0.5235832,5316.408845,4544.074008,10060.23454,0.103201209,English
0.5127908,3450.61675,3452.044113,6266.019102,0.056200158,English
0.47560728,3449.598038,3395.074901,6243.470149,0.07077163,English
0.49046868,3854.501434,3639.273843,7178.31584,0.086874304,English
0.50194556,3569.839917,3477.465289,6752.598614,0.070152169,English
0.5187101,4961.746614,4198.764264,9142.114914,0.106503811,English
0.4915411,3917.703745,3612.908826,7266.079467,0.080233672,English
0.50197506,4166.417921,3701.798535,7465.21855,0.0882977,English
0.46564704,3840.014622,3590.597051,7097.814499,0.080791286,English
0.4676515,3525.185532,3227.938401,6293.397177,0.083781712,English
0.50957894,4348.015555,4010.069703,8112.773188,0.077724172,English
0.45847362,3856.217701,3557.121898,7055.387127,0.087025461,English
0.44714692,3651.039472,3303.096129,6594.004065,0.074681889,English
0.48087463,3550.340728,3283.234669,6456.11413,0.074296592,English
0.44421455,3482.51847,3196.50109,6173.907249,0.090896314,English
0.4714228,4582.08213,3905.670199,8210.221215,0.109550948,English
0.46364602,3366.177587,3223.378454,6206.339952,0.067547308,English
0.47520334,4237.824045,3724.572632,7854.015869,0.089651265,English
0.4858662,3916.514687,3613.157724,7360.924174,0.062004431,English
0.45694414,3804.22105,3246.889338,6551.206023,0.095886361,English
0.4970747,4121.279084,3700.946128,7353.028385,0.095405367,English
0.5045089,3341.423727,3401.155374,6200.177936,0.044859319,English
0.56917644,5390.223763,4886.509998,10533.29533,0.082293203,English
0.46825397,3675.292035,3473.099105,6640.577508,0.080508525,English
0.48648402,4727.432764,3860.660314,8402.168843,0.115968359,English
0.44537792,3446.978944,3240.76777,6249.866738,0.084539287,English
0.4646194,3649.135389,3436.015639,6655.35048,0.085586645,English
0.48670402,4415.700837,3789.845943,7945.3125,0.092055019,English
0.46288177,3182.582176,3203.200229,5717.150853,0.070465543,English
0.39783582,3780.465174,3421.643689,6451.409248,0.107528068,English
0.45377716,4322.03628,3855.904751,7345.232543,0.124697037,English
0.4289549,4081.620817,3716.598974,6954.191098,0.117919401,English
0.39475197,3810.525384,3511.701814,6490.83822,0.106529643,English
0.44599664,5044.233707,4146.123447,8855.277186,0.14144956,English
0.53337646,5725.704048,4666.348874,10095.47484,0.145355621,English
0.43569055,4584.991938,4041.097707,8182.985741,0.123309235,English
0.4455964,4457.042734,3816.036775,7651.201105,0.125673186,English
0.44555455,4569.871791,4212.078166,8046.270161,0.116077579,English
0.4769589,5224.45831,4380.229641,9309.122984,0.130367944,English
0.4239919,4262.511182,3712.779661,7240.188566,0.116759603,English
0.5545401,7317.851389,5324.137952,12842.93901,0.190794631,English
0.51244056,5286.06875,4106.896725,9012.196493,0.145103839,English
0.5465267,6226.277967,4847.120444,10907.18284,0.155055845,English
0.3913483,3529.041922,3601.976324,6383.795309,0.088309152,English
0.4365767,4864.604665,3828.410877,8326.109408,0.140142965,English
0.5573282,7154.524708,5558.875203,13316.96042,0.181003663,English
0.42597502,4519.315458,3964.767914,7984.941365,0.122877174,English
0.42700213,4196.960738,3619.354014,7223.847281,0.119755922,English
0.43980885,4523.40378,3862.046356,7803.388193,0.12971207,English
0.39965457,4171.895142,3748.418058,7409.648188,0.122947969,English
0.43715748,4477.175771,3946.72288,7826.825693,0.12140296,English
0.4186572,4422.792414,3959.17481,7842.317431,0.121483126,English
0.42021537,4464.806903,3934.454767,7527.085554,0.128477312,English
0.38848084,3590.663959,3739.384676,6537.313433,0.091935343,English
0.44107473,4577.351021,4132.660522,7925.663972,0.122805554,English
0.53351194,6381.984606,4975.602777,11387.34802,0.161831841,English
0.49297878,5666.060149,4967.577168,10486.36869,0.147129138,English
0.3712677,3633.21983,3688.769792,6488.289579,0.091773971,English
0.45795402,5145.712872,3991.849546,8636.593817,0.158969383,English
0.42422032,4301.790068,3800.42095,7376.615805,0.126070263,English
0.5836676,7085.173221,5274.472023,12587.13808,0.180320417,English
0.3976626,4051.807821,3673.477257,7152.235474,0.108237065,English
0.42637637,4609.608229,3857.537206,7888.677408,0.123421731,English
0.46252397,5001.633093,4142.343181,8651.036114,0.141495369,English
0.5220116,6920.768042,5165.623475,12361.27336,0.184678312,English
0.39320093,3794.660698,3623.950115,6609.22508,0.104327692,English
0.41569296,4086.559492,3880.436298,7199.747984,0.114635837,English
0.39921346,3989.487398,3612.561665,6703.27492,0.114379623,English
0.38664487,4008.268597,3846.071112,7203.907916,0.106273529,English
0.42246813,4746.799724,3942.799749,8312.866471,0.137423582,English
0.50968325,5367.673228,4311.205255,9354.608753,0.134936588,English
0.42640233,4426.545774,3942.146315,7784.498268,0.128535614,English
0.41968384,3932.770134,3815.603998,7120.702292,0.110000708,English
0.50508314,5707.008331,4554.349437,10029.96415,0.153832947,English
0.4657993,4570.887727,4076.618373,8094.882729,0.116377515,English
0.40572694,4156.062405,3720.791891,7350.079957,0.116159923,English
0.52371436,6131.204146,4717.291232,10640.30038,0.153885691,English
0.38417357,3152.396969,3458.45181,5511.760394,0.083954183,English
0.4733757,4750.44251,4245.706455,8623.400853,0.114936617,English
0.49084914,4780.246938,4012.494908,8240.654984,0.132770856,English
0.44770867,4705.991408,4183.358109,8432.602612,0.136613598,English
0.3907459,3607.61721,3447.569592,6357.409382,0.10102841,English
0.41727787,4356.481469,4093.628272,8023.820629,0.11238173,English
0.39835733,3902.961647,3765.522748,6708.472148,0.109694621,English
0.4252562,4034.627467,3758.32051,7118.503465,0.112826284,English
0.38070303,3598.322917,3731.14355,6373.051039,0.098141408,English
0.508701,5461.263268,4208.105764,9429.271055,0.154366629,English
0.5331366,6335.182555,4962.873659,11379.99201,0.162447896,English
0.46800175,4692.085865,4051.094131,8214.46895,0.118176556,English
0.421111,3851.610749,3535.981056,6463.702692,0.108793019,English
0.46748546,5037.526887,4170.554314,8652.738971,0.134496783,English
0.5090041,5771.033674,4420.866482,9895.089286,0.165206252,English
0.41769484,4182.092684,3778.334847,7213.402852,0.112420251,English
0.4474617,4607.57832,3884.778668,7999.433635,0.134335646,English
0.42993918,4159.870988,3703.678172,7177.921775,0.118796017,English
0.4806151,4979.677704,3972.435334,8378.83129,0.143688991,English
0.4995657,5157.634448,4318.961303,8905.700293,0.122507579,English
0.3976766,3872.578745,3750.786933,6919.509595,0.105938291,English
0.45112485,4748.814894,4306.568178,8534.698161,0.118859525,English
0.45863178,5393.694193,4215.533918,9192.647255,0.159484733,English
0.46624023,4635.507902,3948.899445,7997.734542,0.124683502,English
0.39176527,4163.516185,3832.836928,7502.598614,0.118204666,English
0.4280669,4370.240728,4021.353575,7724.780117,0.120871993,English
0.5186899,6006.047918,4776.577154,10633.8786,0.158033424,English
0.43894777,4502.881546,3755.153103,7671.673387,0.132743196,English
0.41839117,4145.025912,3668.497383,7103.461487,0.116658615,English
0.45648918,4787.751403,4183.893619,8469.432969,0.129782866,English
0.5140014,6176.150251,4611.486969,10658.77525,0.170817879,English
0.39388627,3883.110155,3786.348228,6906.916311,0.106900278,English
0.4651963,5387.501264,4373.186771,9455.027174,0.149548517,English
0.5141423,6143.635763,4823.665291,11007.3014,0.161234728,English
0.52446496,5765.209693,4494.241498,10016.84298,0.15861202,English
0.454896,4527.119697,3843.479038,7712.636594,0.129317489,English
0.4376135,4694.030295,4128.015377,8262.343417,0.122554429,English
0.4951111,5269.065427,4457.569565,9381.303484,0.128237699,English
0.52304894,5707.340548,4632.535131,9961.208141,0.145780709,English
0.42459854,4152.1973,3714.106326,7009.711487,0.119598714,English
0.45595843,4847.014442,4214.104208,8609.608209,0.139726521,English
0.41306755,3924.381373,3699.624179,6684.135128,0.104375583,English
0.46188763,5151.793666,4375.37073,9039.540441,0.140191866,English
0.51751596,6063.957858,4834.229477,10747.92041,0.162855263,English
0.48043743,5187.978979,4398.016157,9133.378865,0.130921842,English
0.51910883,6206.820431,4945.976978,11028.22746,0.163157979,English
0.46985462,5060.104448,4112.908824,8805.853545,0.141541178,English
0.43496922,4955.345148,4150.920357,8654.081091,0.13116092,English
0.52914906,5994.222164,4553.27865,10381.4945,0.157525023,English
0.4018384,3164.915809,3580.198473,5796.708422,0.079486774,English
0.42311922,3784.296439,3613.002778,6471.298641,0.102559885,English
0.44796604,5124.461111,4238.212721,8783.965219,0.137376732,English
0.42805842,4300.426339,3699.527113,7417.494003,0.124968767,English
0.40137196,3947.73885,3636.322952,6787.480011,0.109404151,English
0.45216224,4559.895705,3890.499183,7881.396588,0.131748484,English
0.44459647,4456.1488,4025.861072,7880.946828,0.129313325,English
0.45122507,5001.393789,4211.225123,8823.722856,0.139764799,English
0.40058583,3712.25259,3530.622233,6509.028518,0.100763968,English
0.42327482,4113.905197,3820.120503,7136.293977,0.116688808,English
0.4704441,5283.7456,4418.89084,9459.152448,0.136678181,English
0.45771438,4653.409452,4181.240268,8424.257063,0.126374267,English
0.42748883,4202.554853,3621.274273,7167.527319,0.12091572,English
0.37249792,3540.243176,3415.245459,6097.448028,0.100533882,English
0.5380961,6361.821602,4577.874561,10784.90333,0.17742876,English
0.40453634,3630.861601,3437.207108,6223.18097,0.100819146,English
0.46566015,4841.834332,4393.799582,8501.365938,0.115347856,English
0.41443017,3701.126691,3662.885154,6539.862074,0.095169035,English
0.43399024,4421.359529,3846.683105,7503.288558,0.120856678,English
0.5051306,5844.424659,4740.077174,10464.35682,0.137940129,English
0.5369614,6481.537492,4935.20022,11524.17259,0.163390446,English
0.41477367,3869.009818,3742.752746,6857.642591,0.097952967,English
0.43619627,4365.569971,3697.332764,7405.250533,0.136209647,English
0.4480491,4834.91327,4062.335607,8460.650978,0.140755129,English
0.44837657,4286.071364,3902.346975,7634.728145,0.115991263,English
0.40161997,3732.060661,3450.770468,6389.792111,0.093880139,English
0.5595032,6218.63601,4814.640786,10821.15558,0.154559165,English
0.3775789,4015.766686,3715.788164,7108.508795,0.110973106,English
0.50654685,5574.884404,4599.346293,9988.323988,0.139162293,English
0.42292354,4499.22399,3973.15107,7990.038646,0.131205024,English
0.40592718,3921.898544,3641.639275,6802.422042,0.106506738,English
0.49124616,5374.237904,4661.294532,9824.960021,0.128951018,English
0.56368786,6704.895755,4822.190832,11501.03022,0.182116386,English
0.45891067,4549.850428,4109.381673,8045.309168,0.120323328,English
0.48989177,5207.011443,4185.38931,8983.009062,0.144750925,English
0.4475027,4526.943973,4321.283406,8094.919218,0.108516909,English
0.39325824,3953.891069,3756.435619,6835.754264,0.117776769,English
0.47464174,4739.499421,4274.079884,8441.292275,0.118784452,English
0.3951311,3568.607243,3583.794368,6474.946695,0.096444396,English
0.52953845,5643.444271,4332.268665,9538.219424,0.151337914,English
0.4103718,3646.252354,3467.213229,6383.645389,0.10157187,English
0.43218783,4357.72093,3799.868018,7510.694296,0.133092559,English
0.45451826,4367.890286,3897.55948,7310.987903,0.120837534,English
0.44324327,4319.585092,3820.251601,7654.113102,0.122067107,English
0.42602766,4092.278269,3696.633489,7074.177106,0.115439474,English
0.50674474,6078.48962,4613.965967,10530.9335,0.168367496,English
0.41077927,4306.920675,3781.624008,7387.060235,0.1225461,English
0.4395796,4258.811423,3897.369115,7512.343417,0.125688175,English
0.44720694,4197.599803,3733.860931,7196.21202,0.12327592,English
0.5294579,5760.734026,4507.517417,10066.37703,0.148455765,English
0.39798623,3664.203526,3501.845992,6332.772521,0.102400595,English
0.46958888,4994.716024,4185.683422,8742.237473,0.122496127,English
0.40008715,4004.76888,3806.185957,7008.811967,0.108581673,English
0.44178492,4427.102167,3856.396341,7643.073694,0.125921384,English
0.47185346,4675.510504,3983.307198,8056.603145,0.130170159,English
0.6723159,9043.481027,6246.807429,16162.6799,0.23500279,English
0.46778256,5086.328522,4179.541687,8814.998667,0.145185068,English
0.41158217,4598.675694,4199.682249,8111.623801,0.12199327,English
0.43818,4753.718554,4128.430791,8411.883503,0.129550648,English
0.4525451,4733.164347,4197.711143,8403.268257,0.11879914,English
0.44946146,4391.433763,3943.361207,7572.161514,0.126989564,English
0.47851947,5366.265761,4273.640098,9296.63645,0.159889124,English
0.5815132,7120.610591,5147.151551,12483.34222,0.181796792,English
0.40949792,3994.136503,3811.552456,7167.627265,0.096570371,English
0.4627655,4672.391449,4065.553096,8163.546109,0.134922833,English
0.38930705,3285.046173,3559.95367,5971.615139,0.084609042,English
0.44656017,4653.252101,4101.410287,8056.803038,0.108432794,English
0.4686444,4725.400766,4228.385764,8297.874467,0.108941898,English
0.42611077,4482.365974,3925.058387,7833.326839,0.118964064,English
0.4166157,4323.744612,4013.737284,7694.346349,0.109771663,English
0.54700756,6845.248875,5155.562869,12233.06298,0.197460689,English
0.47043437,4835.239193,4332.955523,8537.704918,0.123010054,English
0.5566378,7232.337874,5044.936557,12531.72264,0.207469139,English
0.41430256,4089.179662,3660.224671,6809.518257,0.114331731,English
0.47355846,4836.205872,4346.417221,8633.831522,0.124886775,English
0.44720897,4296.452476,3794.374909,7368.370203,0.112186001,English
0.44485694,4555.190041,4069.181462,8135.710954,0.13141637,English
0.42897806,4633.788334,4098.252048,8305.420442,0.124837587,English
0.40840915,4111.602012,3978.89362,7353.827958,0.101798832,English
0.52057517,5941.926678,4765.524779,10578.10834,0.157032916,English
0.4619053,4669.022744,4298.018405,8579.17444,0.120888651,English
0.47267795,5033.885615,4346.745868,8891.807703,0.145585896,English
0.45829168,4812.106327,4294.600419,8369.508786,0.13664699,English
0.48568985,5492.371753,4299.738733,9497.784515,0.159980302,English
0.4466624,4778.953605,4383.899196,8818.996535,0.119768415,English
0.41475043,4220.186881,3819.305551,7303.804638,0.117105252,English
0.46945864,4945.83686,4243.460352,8672.02492,0.124637693,English
0.5899496,7340.007287,5202.520331,12768.44017,0.211313341,English
0.43464354,4516.843717,4082.016257,8047.857809,0.119370711,English
0.58189756,7069.978742,5126.115531,12319.71613,0.186228978,English
0.43528277,4786.149519,4039.024879,8395.022655,0.138511544,English
0.5277084,5704.730382,4699.937942,10300.20656,0.132249259,English
0.41674033,3825.985418,3733.553068,6941.347948,0.094695329,English
0.46153188,5002.195039,4070.024481,8653.834622,0.137716135,English
0.48192665,5041.818645,4319.24519,8769.422974,0.121884995,English
0.4492779,4693.1449,3853.544968,8116.821029,0.130914554,English
0.4459318,4877.413748,4311.99069,8715.201892,0.13302801,English
0.45324004,4653.165008,4133.579352,8270.189232,0.131018665,English
0.4396314,4607.668279,4133.253214,8359.341684,0.123251974,English
0.42064938,3862.926164,3778.25759,6853.866906,0.100808416,English
0.41796747,4685.009321,4018.876847,8234.470507,0.125487087,English
0.41035876,3707.05318,3566.943245,6289.395656,0.102029959,English
0.43209064,4451.925926,3889.638235,7788.146322,0.125214469,English
0.48520204,5654.842394,4685.575879,10199.46029,0.133201876,English
0.4978219,5394.20864,4457.413809,9431.569829,0.139098731,English
0.426646,4300.935049,3972.025595,7782.59928,0.113621693,English
0.48512563,5715.405389,4449.112315,9931.853012,0.170730819,English
0.4186593,4396.328817,3946.929733,7726.379264,0.111290645,English
0.4308763,4545.541944,3987.695732,7943.113673,0.128267008,English
0.4949168,4926.486778,4128.931536,8449.606393,0.124330322,English
0.41263002,3867.969343,3783.596998,6709.571562,0.105528093,English
0.47973734,5041.980265,4272.940926,9022.385443,0.129642934,English
0.48680243,5391.877934,4406.085635,9618.270256,0.147661872,English
0.4934066,5295.240986,4398.473854,9377.564278,0.142005436,English
0.4053513,3543.525663,3578.863198,6098.797308,0.093161772,English
0.43706495,4293.079662,3998.372544,7686.60048,0.116483709,English
0.46495324,5189.272738,4399.048854,9203.091684,0.137339252,English
0.504866,5580.144705,4743.099119,10145.37424,0.147115133,English
0.44454047,4786.061022,4165.191511,8490.521722,0.128702192,English
0.4088646,4290.007086,3985.936465,7895.489072,0.110106901,English
0.42339164,4164.0783,3869.597332,7262.626599,0.108601454,English
0.4481381,4859.241301,4034.072584,8412.663246,0.13562246,English
0.44519404,4330.399727,3849.725533,7653.226461,0.103930347,English
0.42127398,3832.320306,3729.861438,6745.552372,0.10096282,English
0.466464,4997.369226,4164.423139,8866.337865,0.142365716,English
0.43156505,4412.60304,3980.674028,7859.558236,0.113530076,English
0.51247317,6231.619974,5010.704653,11146.2766,0.174623623,English
0.43218017,4793.936882,3979.648293,8409.015192,0.129225871,English
0.44227722,5044.665592,4335.58512,8934.734808,0.134203425,English
0.42396763,4657.640799,3952.454536,8215.918177,0.139166403,English
0.42006382,3841.988218,3565.834568,6591.384595,0.102154892,English
0.4076745,4062.85695,4076.619309,7491.654451,0.098862898,English
0.44325638,4032.105654,3910.694847,6998.753117,0.087975861,English
0.39101347,3982.604347,3836.622639,7099.213753,0.110382796,English
0.43453425,4583.036631,4117.826652,8316.814366,0.121928721,English
0.47690293,5137.563271,4634.994349,9450.109941,0.130212845,English
0.44779903,4507.471333,4061.84573,8027.56863,0.127173841,English
0.47740468,5564.084726,4320.790139,9730.560368,0.166933885,English
0.49331105,5850.237236,4588.374969,10271.47188,0.155894981,English
0.40941262,3616.783057,3690.758941,6335.071295,0.090420526,English
0.42317864,4378.48691,3971.012604,7777.104592,0.118404328,English
0.49027154,4381.044572,3927.357997,7481.259995,0.09985716,English
0.45005172,4968.655466,4017.482367,8651.435901,0.133723472,English
0.4598367,5033.19302,4175.134598,8685.967484,0.146657199,English
0.45756188,4818.698636,4179.27164,8476.229344,0.137717176,English
0.4475922,4548.108906,4003.687357,7988.039712,0.12647109,English
0.43472686,4585.594764,4120.606914,8052.35541,0.117175007,English
0.47556433,5545.443349,4504.287271,9808.434959,0.148680979,English
0.45594102,4530.497506,4034.737812,7819.556452,0.115715306,English
0.39918095,4028.011909,3773.07459,7088.669376,0.109259437,English
0.53096133,6379.316351,5001.164234,11408.31557,0.158358251,English
0.43202683,4289.663657,4028.033012,7660.614339,0.117776769,English
0.42335415,4392.368989,4238.147411,8245.952159,0.113667502,English
0.49007085,5779.348574,4665.275471,10366.32353,0.151758961,English
0.4416539,4832.863557,4116.492746,8345.149254,0.13038671,English
0.45000264,5145.257377,4211.202518,9012.421313,0.143668269,English
0.455238,5106.202815,4387.051875,9153.068364,0.143203833,English
0.44732794,5173.460509,4576.533298,9431.609425,0.140054039,English
0.45407084,5407.43758,4246.601402,9346.565165,0.15557536,English
0.4031468,4016.215815,3858.150779,7187.716551,0.096357984,English
0.40704125,4029.197079,3774.976854,6903.867937,0.107120994,English
0.47536066,5050.262745,4250.921917,8739.190574,0.120142802,English
0.43068767,4681.438178,4233.325131,8355.743603,0.13122897,English
0.4972143,6006.470416,4752.23979,10725.47974,0.163524245,English
0.4518352,4634.084546,4125.775587,8178.78798,0.126758437,English
0.43703878,4771.181023,4032.29586,8273.987207,0.125005206,English
0.4260711,4788.026872,4225.446325,8753.38153,0.136136769,English
0.50309014,6304.539316,5115.067175,11636.05542,0.171023732,English
0.41724822,4151.339016,3731.195253,7156.833022,0.115972523,English
0.4790564,5012.427132,4202.192099,8693.563433,0.119679921,English
0.43058026,4227.664224,3946.177566,7548.773987,0.116702342,English
0.45873785,5153.914632,4559.997632,9527.218817,0.138326226,English
0.49162084,5890.641592,4902.05741,10899.8207,0.162756148,English
0.51412976,6160.968607,4580.309171,10558.56876,0.178273671,English
0.46750796,4916.597635,4167.804635,8487.153305,0.130384451,English
0.5218064,6621.078477,5043.393892,11734.19176,0.190448428,English
0.4394428,4200.013683,3764.51631,7367.420709,0.122713719,English
0.4591438,5234.871166,4376.324119,9276.659866,0.14012223,English
0.4645498,4562.740978,3936.557485,7872.201493,0.111848681,English
0.4449648,4815.50776,4133.914782,8455.665495,0.124643041,English
0.4102912,4258.422608,3980.427135,7678.754664,0.113483226,English
0.52139103,6804.524996,5243.068633,12390.12382,0.197600973,English
0.49485254,5199.875546,4364.953787,9329.32436,0.133008229,English
0.5301377,6382.503896,5069.038786,11577.65437,0.182481881,English
0.43435028,4779.07114,4278.43618,8663.329558,0.132285698,English
0.37752166,3485.288043,3524.104644,5999.55024,0.089373168,English
0.44707373,4126.957317,3891.42555,7249.483609,0.108932528,English
0.39512005,4292.311742,3950.131504,7764.159115,0.118341051,English
0.5539339,6133.435691,4917.055549,10933.49416,0.137570822,English
0.48310694,5439.8562,4484.604225,9846.185065,0.144869876,English
0.4290123,4494.963759,4019.856535,8034.764792,0.112090219,English
0.44083408,5102.51276,4414.09786,9161.064099,0.136732284,English
0.46525213,5339.720077,4406.841282,9560.950826,0.148076234,English
0.41312206,4193.466724,3830.185965,7377.765192,0.107451026,English
0.42027465,4576.710895,4294.34005,8509.811434,0.121803788,English
0.45071647,5129.163497,4294.815722,9216.234675,0.149593134,English
0.41529703,3900.988169,3807.684805,6988.922575,0.097697894,English
0.42918903,4497.611887,4105.190731,7990.038646,0.118328558,English
0.4366857,4260.883463,3839.107136,7463.319563,0.115448844,English
0.42428413,4409.655883,4115.224447,7837.819829,0.10917823,English
0.45603353,5588.776495,4398.237496,9691.681103,0.172120702,English
0.53343105,6857.356165,5124.724401,12175.20656,0.19028185,English
0.48945284,5924.208095,4701.411313,10448.20954,0.152225019,English
0.4294215,4497.300831,3739.908039,7670.744014,0.135080996,English
0.4483284,5035.67997,4262.112728,8870.93144,0.154494352,English
0.4164625,4660.485365,3801.181575,7840.468417,0.145089286,English
0.47648212,4756.23214,4378.795411,8823.563665,0.134307672,English
0.4596517,4755.598206,4058.731069,8334.855436,0.141287764,English
0.45797884,4849.444757,4298.674765,8933.685368,0.141058102,English
0.44242707,4662.540307,4322.200577,8475.164736,0.133569102,English
0.40010083,4200.559053,3785.880243,6987.526742,0.125171913,English
0.4154603,5085.846523,3855.942097,8566.33129,0.156776802,English
0.44370002,4531.214922,3967.632165,8044.147444,0.134699871,English
0.4109377,4120.751844,3823.856403,7385.710954,0.119522713,English
0.40128225,3582.917491,3584.516249,6183.052372,0.09903364,English
0.49073094,5651.615,4743.012839,10492.48231,0.166214623,English
0.41931733,4178.863519,3959.363559,7434.085155,0.112517074,English
0.4365804,4188.710284,3831.705214,7271.271988,0.121330082,English
0.47314107,5020.401309,4814.293899,9712.594697,0.14127933,English
0.41747257,4033.331862,3763.678135,6979.477612,0.115301006,English
0.43775943,4243.671305,4083.551471,7703.597642,0.114457643,English
0.40691537,4224.629654,3972.667042,7244.636194,0.122572128,English
0.43493915,4848.557787,4114.967695,8657.624582,0.144619336,English
0.40566623,3895.121482,3842.751961,7082.072894,0.102553638,English
0.433439,4048.825979,3994.733203,7224.595049,0.113329004,English
0.41519883,4488.615788,4040.78468,8039.762127,0.125850588,English
0.38192317,4191.683651,3782.655644,7430.187233,0.116422283,English
0.3920766,4212.852881,3554.887878,6955.440432,0.126482543,English
0.40894175,4010.917283,3620.112593,6814.665512,0.113165687,English
0.44298658,4255.322708,3958.764256,7600.146588,0.121692389,English
0.44203496,4535.639625,4272.377384,8508.162313,0.123258221,English
0.38485542,4158.305635,3708.591731,7230.943497,0.122182753,English
0.4121699,4196.790235,3620.461611,7015.731293,0.128516511,English
0.4199773,4468.088617,4060.508932,8012.926439,0.126413829,English
0.4008276,3814.523783,3515.357692,6616.970949,0.108407808,English
0.4154477,4235.643819,3672.984199,7313.199627,0.126260786,English
0.43623447,4654.777179,4119.231289,8292.377399,0.129907799,English
0.44510138,4563.458159,3917.690461,7913.229611,0.138410556,English
0.41435063,4040.358507,3643.081567,6987.973081,0.119930829,English
0.4442183,4604.988868,4131.140456,8304.049745,0.136135248,English
0.4310821,4678.014698,3946.515476,8137.010261,0.141825401,English
0.5064622,5619.32074,4630.389711,10126.34154,0.17681371,English
0.42404655,4396.279476,3826.506105,7735.974592,0.127170461,English
0.46790445,5445.296138,4537.932247,9911.298895,0.158894026,English
0.42250666,4128.363982,3786.86394,7099.563566,0.119979761,English
0.38090727,4088.269662,3776.385916,7214.102479,0.113171933,English
0.48637286,5177.059721,4428.959458,9339.922049,0.146830196,English
0.45477107,4844.458688,4318.131549,8818.246935,0.139615122,English
0.46761864,4941.616156,4391.166115,9114.938699,0.145794118,English
0.41646096,4178.950439,3622.755116,7086.070762,0.122047408,English
0.49192175,4748.633614,4298.105943,8826.235193,0.135320877,English
0.4189671,4083.375168,3681.88299,7010.411114,0.11637231,English
0.44522646,4772.13963,4328.743522,8897.006202,0.134441347,English
0.46133927,5256.089913,4236.765186,9155.09915,0.159252999,English
0.428512,4276.682737,3919.188217,7534.081823,0.122509662,English
0.45406166,4714.949259,4239.760462,8448.644057,0.137504789,English
0.39009228,3605.851364,3412.723862,6140.824893,0.103053372,English
0.48188093,5377.748616,4531.100833,9798.694853,0.161561351,English
0.41931897,4134.591842,3518.371008,6935.301173,0.118704399,English
0.49758366,6126.48892,5112.096863,11673.73407,0.176514363,English
0.44474718,4769.093339,3952.658949,8229.606331,0.14675071,English
0.44470224,4503.289836,3951.528901,7994.386327,0.131205024,English
