chroma_stft,spectral_centroid,spectral_bandwidth,spectral_rolloff,zero_crossing_rate,Lang
0.36541495,3140.51534,3801.777811,6448.976178,0.060800949,Hindi
0.4363896,4330.157676,3898.262806,8450.251311,0.124966993,Hindi
0.37853113,3282.557229,3766.688433,7278.372539,0.064095128,Hindi
0.36117908,3959.294997,4167.394454,8404.544074,0.087750145,Hindi
0.3646845,3717.99409,3659.070549,7630.680304,0.090094658,Hindi
0.4952307,1983.288791,2471.176745,3794.989736,0.043386791,Hindi
0.48225075,1776.827675,2107.506388,3486.340618,0.047775561,Hindi
0.4216856,4821.248134,4216.275618,9587.186834,0.137317389,Hindi
0.36982623,4766.420711,4202.605772,9420.67564,0.131168585,Hindi
0.4224853,4327.353867,3807.862446,8194.40799,0.13539212,Hindi
0.51783794,1170.434533,1781.733311,2241.454558,0.024884645,Hindi
0.38551018,3353.472094,3802.085757,7208.127334,0.072756172,Hindi
0.5232048,2176.165702,2862.732463,4502.987466,0.040399326,Hindi
0.54969645,1800.53053,2422.230531,3621.118844,0.034763116,Hindi
0.5431773,2272.673483,2713.05367,4574.525718,0.049352828,Hindi
0.36549637,3622.401146,3738.11528,7498.193255,0.086814733,Hindi
0.39927572,2920.16901,3320.982945,5917.31418,0.075401324,Hindi
0.5529633,2190.071159,2791.313611,4425.550085,0.041415128,Hindi
0.4041272,3602.374475,3586.088282,6953.825701,0.103261855,Hindi
0.49246618,2472.326599,2662.473334,4836.976939,0.066189866,Hindi
0.39239523,3406.669115,3639.202322,7013.029519,0.078838729,Hindi
0.50727785,2105.571424,2434.32271,3939.576951,0.050654365,Hindi
0.377804,4031.252018,3768.660829,8035.314499,0.104969017,Hindi
0.52167726,2348.322927,2522.443738,4470.562758,0.061541564,Hindi
0.37145865,3609.627277,3474.405955,7199.660181,0.090813025,Hindi
0.4062632,4927.269793,4202.081094,9601.445396,0.143362303,Hindi
0.41543508,4238.657054,4118.234844,9170.235546,0.106322981,Hindi
0.42070377,3275.445078,3643.443177,7003.536924,0.081499918,Hindi
0.5187647,2234.901674,2778.613366,4597.614934,0.047074182,Hindi
0.44398227,4598.286623,3832.542273,8592.147735,0.160704575,Hindi
0.39172158,3056.354595,3742.898319,6413.945396,0.061634268,Hindi
0.38019904,3203.900775,3637.65747,6322.078225,0.072340585,Hindi
0.508808,2337.344197,2591.007742,4466.76572,0.05722407,Hindi
0.42610937,4242.391642,4281.259782,8765.524625,0.091142348,Hindi
0.5232947,2748.349623,2743.536796,5144.537028,0.074352433,Hindi
0.38609266,3816.722547,4004.810565,8282.182836,0.088965052,Hindi
0.3554426,3755.455744,3925.78233,8153.690444,0.086974706,Hindi
0.38738298,3312.62676,3638.837349,6808.21895,0.077683569,Hindi
0.38202226,3140.851491,3570.352828,6406.755354,0.075739365,Hindi
0.61035466,2444.699113,3470.042626,5337.236713,0.036122616,Hindi
0.57857764,2370.488045,2969.358107,4760.444097,0.047036622,Hindi
0.43226862,3854.68136,3563.501024,7573.192566,0.106625444,Hindi
0.68681824,2306.569901,3551.056239,5099.052461,0.028722092,Hindi
0.40009847,3997.668495,3650.847988,7557.504804,0.115869934,Hindi
0.48797968,1655.908009,2134.149175,3218.233609,0.038895922,Hindi
0.50791866,2221.168085,2578.919377,4142.606807,0.057178986,Hindi
0.4855577,1643.400149,2080.160705,3206.621387,0.036571952,Hindi
0.38712448,3795.217858,3865.607367,8084.044079,0.100172428,Hindi
0,0,0,0,0,Hindi
0.3888547,5119.730153,4341.756768,10162.48996,0.157417902,Hindi
0.48777694,2081.76567,2370.978743,3899.818687,0.047103775,Hindi
0.4922371,2007.968422,2447.199311,3816.54693,0.044441561,Hindi
0.51545465,2204.291691,2497.228705,4189.136596,0.048867961,Hindi
0.5363807,2551.934298,3003.675739,5143.238041,0.056392519,Hindi
0.4832739,2147.441962,2535.967406,4195.862585,0.047346208,Hindi
0.505584,2072.673248,2578.282845,4098.88788,0.043834909,Hindi
0.5034743,2465.829021,2488.9175,4509.373976,0.073791931,Hindi
0.4897371,2084.993799,2588.180413,4056.574383,0.046258104,Hindi
0.39893085,3204.889745,3608.969085,6467.600613,0.073198461,Hindi
0.53309035,2085.422033,2663.622325,4134.726358,0.042438356,Hindi
0.5894774,2250.493839,2898.678192,4462.968682,0.044441524,Hindi
0.42521855,4837.735214,3815.849885,9062.483271,0.150309071,Hindi
0.37217906,4972.661367,4023.493728,9282.103185,0.145114678,Hindi
0.37828797,3912.268205,3718.928015,7893.590085,0.095731235,Hindi
0.51853776,2421.813881,2770.882006,4694.188087,0.055300982,Hindi
0.46497345,1815.283351,2234.849047,3393.763317,0.040150605,Hindi
0.59740084,2050.615014,2573.167294,4389.688169,0.041407714,Hindi
0.5146641,2129.164044,2597.009993,4289.775459,0.044915046,Hindi
0.39409408,4062.970111,3885.016427,8169.442964,0.108103803,Hindi
0.3610468,3921.058798,3841.022537,7503.111617,0.100232535,Hindi
0.53341436,2342.815458,2798.782221,4679.481261,0.050679952,Hindi
0.59910417,2741.002967,3213.751137,5431.912862,0.058954013,Hindi
0.40235114,3672.560587,3666.840419,7474.280212,0.096177748,Hindi
0.39268625,3804.434922,3952.336577,7734.927061,0.090768034,Hindi
0.35514626,3107.050455,3529.690474,6411.774749,0.067245092,Hindi
0.44785616,5217.514175,3870.633633,9435.909842,0.176902362,Hindi
0.45370704,6146.028226,4730.505288,11594.53627,0.180133958,Hindi
0.41521585,4121.108264,3960.027152,8247.517961,0.111966647,Hindi
0.33653665,4464.141764,4043.190634,9076.859009,0.110968942,Hindi
0.48224905,2127.172452,2398.802268,3941.479663,0.053133878,Hindi
0.3672412,3335.559807,3493.777475,6596.731743,0.084178022,Hindi
0.49479976,1837.33753,2280.08999,3455.250901,0.039129653,Hindi
0.3982184,4130.538454,3986.094054,8119.219749,0.109276094,Hindi
0.40083015,3958.426809,3803.983039,8058.384636,0.105932983,Hindi
0.50213337,1975.641406,2569.393899,4040.348345,0.037315563,Hindi
0.39099127,3317.461966,3375.632315,6301.850005,0.088013549,Hindi
0.3646126,4062.263045,3834.458996,8237.503346,0.105298322,Hindi
0.3967067,3806.772274,4007.30492,8088.001598,0.094987207,Hindi
0.5164275,2030.306508,2616.959814,4080.866739,0.037927331,Hindi
0.53431785,1984.01819,2498.791152,3856.092073,0.043673416,Hindi
0.42163274,5851.973111,4351.062631,10728.0012,0.175006483,Hindi
0.5158017,2075.638539,2605.876778,4137.386637,0.041445859,Hindi
0.37699726,3994.389515,3838.253044,7837.433416,0.11915656,Hindi
0.40608215,3919.178282,3780.542633,7737.714232,0.096271842,Hindi
0.35849473,4154.578636,3878.425976,7832.089802,0.109538109,Hindi
0.41918615,4962.485435,4078.054489,9711.807414,0.148427044,Hindi
0.36753005,3475.599021,3723.493124,7692.217612,0.081022275,Hindi
0.3750481,3407.795547,3481.692849,6797.113677,0.084555744,Hindi
0.49618575,1986.004346,2401.698135,3798.226139,0.044689685,Hindi
0.37881017,3126.725652,3638.430024,6450.168576,0.072052639,Hindi
0.40655094,3225.907453,3599.905716,6699.662072,0.071377936,Hindi
0.38483533,4150.941172,3772.954318,8411.653506,0.114058109,Hindi
0.40542302,4528.298417,3833.771474,8405.879862,0.138510253,Hindi
0.41363326,4003.278517,4007.289657,8309.572404,0.09543755,Hindi
0,0,0,0,0,Hindi
0.34367257,3022.70848,3500.591016,6556.377141,0.061057113,Hindi
0.3512891,3580.071427,3548.681797,6456.905782,0.091596126,Hindi
0.48602504,1368.85034,1877.462629,2629.56705,0.030875686,Hindi
0.39166975,3377.308039,3600.351877,6970.482409,0.075458714,Hindi
0.5123101,2028.380135,2455.662713,4010.697115,0.044491641,Hindi
0.40816218,3822.892771,3907.927048,8093.967479,0.09324499,Hindi
0.50410515,2106.905344,2606.024519,4115.489731,0.044883356,Hindi
0.37576365,3337.433648,3748.908561,7387.846236,0.078711165,Hindi
0.3781745,3279.001654,3805.265829,6927.21159,0.074075507,Hindi
0.57751286,2244.034501,2949.206582,4600.375601,0.042095762,Hindi
0.5013853,1805.433648,2207.897298,3508.046708,0.043490489,Hindi
0.36707684,3785.52431,3723.043267,7577.408715,0.091240922,Hindi
0.50063443,2319.085822,2654.781856,4534.81264,0.054659177,Hindi
0.50219125,1392.75617,1975.051305,2686.467217,0.030857501,Hindi
0.40408742,4901.634246,3808.611026,9263.282923,0.15216914,Hindi
0.371859,4092.55146,4253.438745,8899.876204,0.090643611,Hindi
0.38595405,4576.254474,4316.130935,9154.367671,0.105295926,Hindi
0.41832346,4056.1708,4054.350528,8755.587527,0.10137848,Hindi
0.54108125,2326.63802,2681.097655,4474.740152,0.05233601,Hindi
0.41072017,4465.519133,3881.12482,9004.667425,0.129775119,Hindi
0.46149206,6090.994379,4009.568153,10409.43017,0.236229562,Hindi
0.5120438,2430.502276,2735.785667,4754.972957,0.0594656,Hindi
0.38635597,4158.731027,3936.615743,8541.453712,0.116566051,Hindi
0.38058752,3777.906349,3885.921702,8257.146189,0.091256538,Hindi
0.38513672,3820.566134,3801.025869,7851.813437,0.090616426,Hindi
0.38483787,4097.042916,4027.67955,8914.83204,0.095776315,Hindi
0.4802096,2171.374216,2488.206846,4138.072116,0.054826847,Hindi
0.38594714,3614.588778,3842.467661,7397.634055,0.088102327,Hindi
0.3441938,3340.853523,3553.465414,6541.361274,0.076207273,Hindi
0.4448426,5637.045965,4469.504406,10862.05166,0.175549133,Hindi
0.51752305,2487.249224,2619.582233,4732.285293,0.060420536,Hindi
0.4239039,4210.87762,3999.507149,8951.488063,0.111908599,Hindi
0.36295548,3186.534518,3431.212372,6070.262527,0.071796084,Hindi
0,0,0,0,0,Hindi
0.35293454,4575.171517,3690.664796,8449.243844,0.131398889,Hindi
0.3872592,2708.208431,3279.506427,5319.855633,0.06118312,Hindi
0.3949568,5429.592284,4024.152716,9913.911938,0.175235462,Hindi
0.49251103,1999.599436,2693.105602,4137.838382,0.032389323,Hindi
0.47819802,2207.494358,2495.710692,4304.11871,0.055368166,Hindi
0.47984096,5274.408505,4591.945282,10250.41823,0.133284052,Hindi
0.41497213,4355.674142,3888.857719,8892.657249,0.120845965,Hindi
0.4099318,3595.170136,3582.30388,7303.817586,0.090160558,Hindi
0.5148697,2298.139262,2760.236719,4634.457291,0.04906942,Hindi
0.42544502,4843.72861,3936.47136,9103.023588,0.153708433,Hindi
0.41029784,4679.980143,4240.347278,9556.303305,0.121225971,Hindi
0.3958618,4082.36345,4099.264753,8400.419776,0.103173099,Hindi
0.6066189,2173.645593,3270.258702,4730.478311,0.034325375,Hindi
0.3808507,3834.858836,4070.28662,8116.521189,0.086875541,Hindi
0.39120075,3927.22956,3747.988525,7690.962928,0.105521029,Hindi
0.35888812,3752.4252,3814.294765,7679.904051,0.08852258,Hindi
0.4553044,5285.73156,4110.652684,9538.659413,0.183705907,Hindi
0.4062902,5567.595974,4362.333977,10395.96159,0.166069995,Hindi
0.36467877,3983.377213,3748.630619,7266.729122,0.115109952,Hindi
0.3526065,3598.394104,3665.465181,7214.835385,0.088745901,Hindi
0.4930344,1920.379829,2398.385124,3730.012566,0.038649339,Hindi
0.53417385,2001.640478,2734.885939,4071.632567,0.034894468,Hindi
0.48663598,2276.893377,2488.120211,4360.398691,0.054753208,Hindi
0.33875957,3481.337036,3881.173567,7524.223189,0.07724746,Hindi
0.3931182,3169.720074,3572.496123,6535.699946,0.069666338,Hindi
0.40342143,3344.877104,3483.549201,6939.808619,0.079458102,Hindi
0.3732894,4123.141899,3620.449757,8119.613223,0.113138007,Hindi
0.4913651,2069.150475,2501.428015,4104.10805,0.044736351,Hindi
0.37934068,4159.610858,4091.036807,9119.84743,0.103140265,Hindi
0.5118094,2139.944697,2819.676492,4500.239609,0.039672002,Hindi
0.54407734,2000.060426,2855.455889,4162.031865,0.033297594,Hindi
0.5049152,2110.457157,2459.301107,4032.404542,0.051466656,Hindi
0.37959856,3412.28447,3859.560314,7246.835021,0.076345741,Hindi
0.50796926,2210.030979,2584.871518,4333.996326,0.049999317,Hindi
0.397456,3431.255033,3640.27203,7003.164979,0.081991688,Hindi
0.3847416,4138.314207,4072.31102,8382.279451,0.107527027,Hindi
0.41045606,4401.609914,4152.722702,9112.218951,0.117554495,Hindi
0.38575163,3394.686562,3612.478944,6901.566465,0.089361133,Hindi
0.42872888,3499.361402,3657.925943,7112.352043,0.082110553,Hindi
0.40619266,5102.544238,4011.529507,9744.830701,0.163602449,Hindi
0.37505263,3950.619639,3554.645027,7405.49719,0.107580802,Hindi
0.41155854,4013.951464,3821.221806,7792.543977,0.101070054,Hindi
0.41296774,4165.310812,3551.315716,7601.873224,0.131965691,Hindi
0.47952744,1601.628568,1988.250287,2899.324143,0.043677647,Hindi
0.43675232,5098.360028,4198.124116,9859.157521,0.146501104,Hindi
0.40283757,3803.739581,3548.444304,7348.880597,0.10799761,Hindi
0.5075662,2009.217983,2745.348398,4097.154034,0.035540304,Hindi
0.38425678,3276.352818,3554.019642,6646.715261,0.072636084,Hindi
0.41326317,5373.494737,4236.546076,10349.48028,0.165747018,Hindi
0.41468114,3963.065717,4113.227451,8729.490096,0.087186956,Hindi
0.507835,2195.330741,2656.904014,4339.618048,0.044981061,Hindi
0.5022396,1991.753919,2492.391402,3931.240098,0.043037041,Hindi
0.3873875,4334.635325,4073.103808,8610.947537,0.117122675,Hindi
0.4817647,2307.039642,2765.72967,4623.793232,0.053060651,Hindi
0.4022851,3196.88838,3425.716926,6361.951285,0.080406434,Hindi
