chroma_stft,spectral_centroid,spectral_bandwidth,spectral_rolloff,zero_crossing_rate,Lang
0.3434634,2370.426901,3135.330205,4760.644873,0.04743954,Marathi
0.41264802,2426.143201,3040.691486,4538.185301,0.059449665,Marathi
0.3641928,2715.835429,3314.930105,5414.270446,0.057313292,Marathi
0.40171832,1903.562947,2206.898557,3331.035867,0.048820806,Marathi
0.5035659,2505.754718,3344.498349,5614.259904,0.027309246,Marathi
0.45276567,2274.645288,3114.948814,4287.366149,0.051070349,Marathi
0.4268109,1791.662093,2175.553415,3162.620192,0.045041384,Marathi
0.44085878,2359.433556,3108.656291,4554.297441,0.054437128,Marathi
0.38778785,1622.69038,2062.797701,2948.977212,0.036048482,Marathi
0.42288876,1935.521688,2700.495634,3810.473462,0.039459726,Marathi
0.4646868,2260.066032,2898.931087,4824.726812,0.02709076,Marathi
0.50728077,1992.447884,3182.037252,3912.198308,0.031913881,Marathi
0.33573204,1605.353961,1569.634052,3042.257762,0.044139789,Marathi
0.44695613,2104.969364,3197.489019,4214.233569,0.038526415,Marathi
0.42138055,2625.878869,3347.528429,5556.865393,0.051634326,Marathi
0.3832142,1735.862617,1889.663624,3581.972698,0.038740464,Marathi
0.44841692,1879.380244,2554.627665,3921.590605,0.027543454,Marathi
0.4418802,2493.040478,2845.78727,4339.76863,0.065735859,Marathi
0.40873393,1858.261769,2786.662,3297.527779,0.036188325,Marathi
0.44674572,1450.138136,1781.990713,2675.388116,0.031934848,Marathi
0.42511386,2570.854287,2985.505752,4885.37683,0.067124445,Marathi
0.42456612,2104.68386,2841.891362,4133.675546,0.046341403,Marathi
0.40987906,1970.416726,2764.517094,3717.100493,0.041882296,Marathi
0.41170624,1804.847531,1966.045935,3233.92739,0.046865937,Marathi
0.42153573,2111.805128,2989.533751,4175.132485,0.039306072,Marathi
0.47184706,2330.122156,3090.529679,5173.514454,0.023036001,Marathi
0.43422762,1498.404503,2237.734612,2754.980677,0.028691989,Marathi
0.40608117,2570.816853,3243.072599,5209.17798,0.052890306,Marathi
0.4055169,1943.627486,2784.848039,3707.922441,0.037430037,Marathi
0.48063013,2029.105673,2790.766109,4263.416756,0.029629366,Marathi
0.47245088,2537.38337,3194.676444,5946.851579,0.025649926,Marathi
0.37143666,1365.551142,1747.735696,2426.960653,0.027195279,Marathi
0.47221005,2242.52194,2922.437868,4912.289213,0.027459808,Marathi
0.44504398,2216.204622,3019.048094,4271.504862,0.045126748,Marathi
0.43032262,1696.412601,2106.314272,3296.242004,0.038068239,Marathi
0.3862589,2663.140855,3294.103011,5293.503811,0.058460582,Marathi
0.34830245,1750.941975,2046.425547,3605.460385,0.039817402,Marathi
0.46798033,1503.852521,1862.155966,2866.300857,0.035519063,Marathi
0.40748364,2631.936082,3273.363498,5246.20772,0.05992038,Marathi
0.44055355,2372.964414,3085.470445,5182.635928,0.022546309,Marathi
0.36346394,2411.015637,3172.422787,4876.191338,0.044751147,Marathi
0.41744936,2054.733565,2850.576586,3883.70643,0.040720835,Marathi
0.49032494,2617.512998,3424.834375,5742.839936,0.027253831,Marathi
0.46218094,1597.06388,2284.172071,3206.320262,0.025453359,Marathi
0.43743855,1615.720224,1907.303915,2938.058181,0.037283842,Marathi
0.3731276,2320.378822,3165.021978,4704.929592,0.042932328,Marathi
0.45094046,1488.671234,2299.2996,2800.103721,0.027116861,Marathi
0.46861795,2252.549826,3089.085634,4937.734208,0.02315415,Marathi
0.39298692,2627.56649,3217.133275,5335.63796,0.058700243,Marathi
0.45583043,2123.00269,2819.585605,4463.41341,0.023898596,Marathi
0.4532162,2249.354564,2521.586655,4294.999705,0.05957711,Marathi
0.4292333,1701.708673,2173.882223,3370.523519,0.036647272,Marathi
0.4466862,2091.938647,2594.651658,4125.691447,0.047230114,Marathi
0.4778545,1851.197054,2596.895904,3846.560493,0.020339476,Marathi
0.4130852,1987.459436,2761.652811,3494.65315,0.044357335,Marathi
0.4147704,1876.784737,2680.59192,3496.008386,0.038246422,Marathi
0.42919168,1998.178234,2695.848097,4336.288812,0.024961941,Marathi
0.38003737,2444.775709,3173.2734,4921.817635,0.049792167,Marathi
0.4453068,2811.026355,3441.23206,5751.423186,0.063802083,Marathi
0.539625,2278.606406,3268.362829,4862.904845,0.025609149,Marathi
0.39571053,1378.39462,1747.59857,2580.232869,0.030806678,Marathi
0.54163224,1590.403794,1972.940433,3068.463486,0.039228037,Marathi
0.4806382,2989.70224,3887.972669,6778.104925,0.018960369,Marathi
0.43820554,1800.914713,2145.122853,3446.215991,0.036589225,Marathi
0.41757914,1548.544361,2039.588584,2846.175723,0.029239369,Marathi
0.47594497,2797.463007,3196.239545,5731.379264,0.049655144,Marathi
0.39838597,1406.393622,1871.376741,2752.63193,0.026916894,Marathi
0.45595762,2072.871005,2892.244184,4146.665413,0.040921594,Marathi
0.42037156,1293.733695,1867.566174,2317.752944,0.025877861,Marathi
0.43514082,1970.067971,2823.776263,3769.966947,0.039188839,Marathi
0.44705784,2199.683536,2857.839398,4085.263309,0.05208862,Marathi
0.43287477,2303.544359,2833.606328,4541.827692,0.051734908,Marathi
0.44327658,1536.697119,1977.909818,2978.458602,0.028677703,Marathi
0.42548162,2469.131067,3206.027532,5211.938647,0.050658326,Marathi
0.43227655,1592.48236,2130.573956,3124.514855,0.029089852,Marathi
0.380799,1704.427074,2141.154971,3042.408324,0.038709097,Marathi
0.42517525,2090.004159,3003.620859,3909.556313,0.042588596,Marathi
0.46741986,2310.079663,2648.417411,4374.637584,0.055769422,Marathi
0.32360327,1370.090541,1432.954811,2935.509234,0.034798665,Marathi
0.41661167,2106.414829,3060.553554,3841.703297,0.043363,Marathi
0.4482932,1774.066269,2167.898581,3543.49186,0.032637447,Marathi
0.3321511,1681.329703,2510.406016,3049.934782,0.03091765,Marathi
0.56978804,1409.702571,2195.626145,3154.326151,0.021696626,Marathi
0.45916718,2168.494378,2942.737185,4596.861617,0.022017616,Marathi
0.41273484,2430.956097,3341.383727,5107.166179,0.046179397,Marathi
0.49467048,2213.468088,2862.369198,4884.134101,0.031767557,Marathi
0.5146832,3053.662567,3942.047572,6880.33049,0.018644223,Marathi
0.41611117,2003.846029,2854.602311,3669.737438,0.042492931,Marathi
0.3963362,2175.10665,2796.812756,4578.74201,0.038471782,Marathi
0.45879003,1671.176513,2291.401192,3400.946868,0.028222029,Marathi
0.49414533,2210.476645,3171.073333,4413.157537,0.042330926,Marathi
0.40994075,1967.103281,2795.533678,3679.166098,0.043158827,Marathi
0.5316207,3554.882169,3953.795906,7686.90177,0.057021917,Marathi
0.36839905,1456.062275,1854.734754,2608.438169,0.02910449,Marathi
0.41124904,1910.662762,2578.923347,3363.876024,0.045203968,Marathi
0.42041665,1749.143113,2157.730029,3325.850907,0.03654825,Marathi
0.4018547,1226.227154,1690.21513,2079.540912,0.024151702,Marathi
0.31908917,1857.902754,1563.703802,3493.743308,0.066096761,Marathi
0.47190273,2706.300383,3495.980075,5932.497993,0.023393586,Marathi
0.41964668,1553.46558,2209.471303,2894.205032,0.031010564,Marathi
0.30526125,1209.608645,1979.944741,2760.756825,0.015085486,Marathi
0.46870905,2504.268632,3334.154352,5477.248394,0.021381909,Marathi
0.48113963,2323.650012,2788.760318,4644.277253,0.051008964,Marathi
0.39631563,1782.630895,2212.967785,3530.246248,0.035906232,Marathi
0.30629808,1454.272962,2043.379821,2723.121995,0.02712408,Marathi
0.4783396,1604.878298,2354.963897,3271.91515,0.020677195,Marathi
0.42091185,2299.542156,3063.172077,4604.240535,0.050842712,Marathi
0.4037386,1199.184816,1614.365908,2243.803305,0.025479119,Marathi
0.44375703,2155.885343,3092.708702,4279.511787,0.04136116,Marathi
0.47821268,1870.724926,2404.633285,3454.797912,0.040583805,Marathi
0.42407575,2282.292136,2915.225774,4993.090873,0.018111366,Marathi
0.47965243,1948.426172,2817.681443,4067.280784,0.020514059,Marathi
0.48317337,2210.781875,3051.17972,4877.559556,0.021897375,Marathi
0.475883,2444.58299,3168.498929,5397.521322,0.023079358,Marathi
0.4895455,2770.932411,3352.155822,5844.382375,0.043623206,Marathi
0.43156165,2717.506738,3329.994874,5587.188593,0.059881037,Marathi
0.34385663,1872.388035,2515.997384,3677.981008,0.035871112,Marathi
0.4266148,2697.409413,3364.913042,5361.740405,0.071898113,Marathi
0.5324566,2492.60659,3265.261786,5477.428705,0.025596765,Marathi
0.4669697,1920.588793,2650.274053,3969.832756,0.030832514,Marathi
0.43860623,2496.948585,3282.449052,5122.994974,0.055486506,Marathi
0.35890898,1590.044891,1914.079222,3050.123268,0.033372826,Marathi
0.4670216,1982.180073,2679.805633,4047.941098,0.029445754,Marathi
0.38349438,1850.926785,2204.204414,3534.896949,0.039672067,Marathi
0.48111808,2179.157658,3146.332095,4205.919192,0.041053011,Marathi
0.47135666,2389.485016,2993.145582,5289.798581,0.031242681,Marathi
0.42875227,1601.697911,2270.723344,2969.766125,0.029272929,Marathi
0.44926593,2286.149035,3142.627374,4530.505627,0.04663029,Marathi
0.4992593,1953.29249,2884.024226,4205.550723,0.025580919,Marathi
0.44952464,1899.173878,2341.628521,3894.89968,0.032418916,Marathi
0.49895307,4037.223495,3484.074642,7473.763993,0.131733909,Marathi
0.43079606,2078.367035,2340.313928,4104.947954,0.048231085,Marathi
0.4773527,2234.049769,3110.163383,4753.614739,0.021850846,Marathi
0.526269,926.5056235,1367.555517,1747.20109,0.017360732,Marathi
0.5571811,1014.653208,1587.417907,2061.54644,0.015530899,Marathi
0.5028952,1585.490552,1952.125369,2987.854657,0.037134469,Marathi
0.4790362,2828.242166,2848.072787,5351.979759,0.079489683,Marathi
0.4359331,1851.464337,2319.656601,3485.819015,0.044102382,Marathi
0.36433735,2484.224344,3145.506669,4816.510735,0.052604622,Marathi
0.47312996,1617.676191,2325.352282,3239.472281,0.026036114,Marathi
0.42344034,2337.640229,2872.208532,4576.879826,0.055268679,Marathi
0.41622192,2215.780735,2935.465493,4154.109606,0.049305077,Marathi
0.47302002,1939.334223,2634.366147,3887.276786,0.03390067,Marathi
0.4296052,2596.675226,3304.514759,5529.41536,0.056764687,Marathi
0.3624361,1851.633797,2134.987713,3324.077159,0.047392432,Marathi
0.43981653,2124.722832,2840.015357,4571.918496,0.021919332,Marathi
0.35155126,1736.214092,2223.462926,3268.850149,0.035802005,Marathi
0.47074485,1523.494045,1873.792798,2898.420771,0.035520108,Marathi
0.43688458,2047.804593,2897.190162,4039.307665,0.042351854,Marathi
0.47227487,2822.967692,3518.923277,6245.918843,0.023755039,Marathi
0.46923867,2055.139732,2793.136237,4452.723501,0.022755788,Marathi
0.38948667,2565.373534,3339.315169,5235.178445,0.052209672,Marathi
0.4325472,1401.487217,2080.874748,2519.405782,0.027112679,Marathi
0.44802883,1748.891614,2162.797868,3377.815151,0.036934908,Marathi
0.36392978,2572.232499,3283.307489,5132.080078,0.052957459,Marathi
0.48983872,2079.472928,2806.676577,4409.662741,0.027355251,Marathi
0.46380344,2169.007419,2201.935636,3878.988199,0.058772445,Marathi
0.43431026,5612.818445,6153.11332,13417.74291,0.015506851,Marathi
0.38400823,1863.873828,2737.888958,3349.886936,0.037308766,Marathi
0.4462277,2176.396147,3123.672726,4192.901142,0.044638467,Marathi
0.4679838,2536.631838,3327.637315,5376.976344,0.054736442,Marathi
0.41226888,1239.958663,1700.618265,2320.111751,0.023723986,Marathi
0.38320157,2394.625613,3214.901562,4944.143344,0.039681065,Marathi
0.39869288,2483.733244,3046.32785,4657.71677,0.059817285,Marathi
0.39955586,1527.015874,2120.34592,2750.283182,0.029158407,Marathi
0.5172652,921.4009045,1444.440478,1686.0008,0.014527669,Marathi
0.47801661,2501.217089,3455.156187,5675.981684,0.045612753,Marathi
0.5596499,1092.108878,1842.162354,2017.623934,0.017913363,Marathi
0.4477327,1697.126823,2417.982711,3541.811034,0.023480186,Marathi
0.44900063,1648.573338,2251.574432,2975.21322,0.034953233,Marathi
0.41737038,1465.143977,1981.659582,2629.797441,0.032341085,Marathi
0.5049472,2241.214498,3136.328712,4366.622391,0.044940086,Marathi
0.4686934,2886.085981,3565.450618,6421.674251,0.023677981,Marathi
0.4442154,2758.598125,3450.242149,5732.700844,0.058728056,Marathi
0.3848926,2605.54609,3255.896734,5283.578569,0.057747471,Marathi
0.41651908,2354.917553,3147.024201,4555.401825,0.047316616,Marathi
0.47624555,1719.596112,2497.436482,3499.665418,0.027705517,Marathi
0.4376142,2620.516692,3391.99117,5512.700776,0.052290483,Marathi
0.45823056,1690.356735,2371.852488,3455.952222,0.02487725,Marathi
0.50919574,1946.623828,2773.12358,4180.908726,0.023661252,Marathi
0.35043228,1236.023639,1675.017492,2180.28718,0.025639451,Marathi
0.41730902,2726.635637,3353.883535,5535.931722,0.059896589,Marathi
0.37468678,1404.326489,1885.986716,2569.793897,0.026570028,Marathi
0.49575564,2694.768924,3434.016946,5981.079363,0.027734793,Marathi
0.52889425,2815.625319,3721.889952,6356.581237,0.025882043,Marathi
0.42781997,2145.016426,3102.305058,4461.669695,0.040715406,Marathi
0.42396572,1270.286371,1698.504594,2230.360474,0.026204774,Marathi
0.5261815,1414.845343,1995.325221,2708.913276,0.027901039,Marathi
0.39620867,1894.438322,2457.406551,3687.347711,0.03889291,Marathi
0.40666956,2819.114979,3382.166375,5571.327306,0.06342193,Marathi
0.3642755,2761.685878,3268.934317,5389.575025,0.063399166,Marathi
0.41413757,2240.130237,2896.00071,4392.823631,0.052478283,Marathi
0.4514767,1681.626391,2378.279569,3523.805541,0.021579522,Marathi
0.4400281,1730.973111,2257.405499,3584.130755,0.027191097,Marathi
0.5073139,2370.647477,2802.626511,4874.233774,0.038788197,Marathi
0.4485028,2282.202389,2994.453784,4722.430407,0.028950791,Marathi
0.44919467,2202.236492,2770.152134,4127.849787,0.051807893,Marathi
0.41742888,2461.508173,3271.595543,4949.173336,0.050941734,Marathi
0.49993786,3322.145429,4192.753498,7652.920905,0.0239331,Marathi
0.44438815,2925.148711,3498.978151,6061.172011,0.062007187,Marathi
0.42653558,2127.777613,2944.211881,4077.354677,0.046935324,Marathi
0.45172128,1526.989294,2080.373987,2839.049117,0.030577698,Marathi
0.45264372,1832.046982,2596.734899,3826.385171,0.030968742,Marathi
0.31077185,1557.165197,2087.242616,2788.674707,0.030537404,Marathi
0.4466052,2242.548355,2942.856462,4052.759643,0.052306418,Marathi
0.45194912,4110.303039,3473.406579,7578.008396,0.124524212,Marathi
0.5441855,1680.465338,2093.064253,3285.997468,0.040615838,Marathi
0.47243494,1768.476262,2523.528371,3523.805541,0.029281191,Marathi
0.4329057,2294.358964,2904.591554,4811.792504,0.042041129,Marathi
0.3930134,1634.039337,1914.790393,2864.022521,0.04937575,Marathi
0.39966327,2779.7853,3398.626561,5615.046233,0.05333306,Marathi
0.4488862,2505.700309,2672.788329,4733.058,0.065378707,Marathi
0.43739367,3015.010231,3552.702784,6249.296943,0.065464971,Marathi
0.45324934,2548.860905,3048.237566,4954.396413,0.077147392,Marathi
0.43428582,2957.433151,3307.447013,6010.494403,0.070156333,Marathi
0.47908753,2824.373015,3487.667239,6370.252532,0.025671725,Marathi
0.45863035,1985.347103,2730.070263,4074.862821,0.031842838,Marathi
0.45761344,2748.750905,3259.429645,5524.897905,0.065824638,Marathi
0.44918224,1913.063863,2906.87232,3504.039418,0.03831016,Marathi
0.42880836,1886.223384,2752.342497,3375.966593,0.040232789,Marathi
0.41023588,1490.612887,2016.676268,2699.360341,0.029133421,Marathi
0.5034958,2223.207634,3085.488025,4786.870985,0.023102918,Marathi
0.45495155,2230.45178,3219.863719,4638.673582,0.043502559,Marathi
0.4243815,1381.998757,1875.806032,2467.512045,0.02864653,Marathi
0.46478987,1865.112401,2459.358009,3782.982409,0.030982434,Marathi
0.4676943,1925.264017,2693.316107,4152.435368,0.024759711,Marathi
0.40453818,2582.825628,3263.695931,4749.581772,0.056954296,Marathi
0.5148609,2389.280631,3061.244363,5017.186134,0.050225816,Marathi
0.42110503,1345.774771,2198.822925,2972.698073,0.022503806,Marathi
0.42618212,2134.119849,2843.998027,4238.493783,0.043895465,Marathi
0.4438614,1981.739906,3034.804805,4078.01896,0.035136991,Marathi
0.44182444,2011.279446,3047.467653,3981.785402,0.033977091,Marathi
0.43723094,1793.107064,2195.677327,3301.624583,0.041719158,Marathi
0.45521945,2283.723244,2649.95549,4417.20438,0.055091946,Marathi
0.6296195,1046.032989,1760.713702,1940.845824,0.014943288,Marathi
0.4456664,2102.424261,3035.441519,4045.544292,0.042218768,Marathi
0.36589605,2452.057113,3221.37091,4958.409023,0.044421074,Marathi
0.38565707,1755.83084,2200.606483,3398.738624,0.037179428,Marathi
0.52797467,3092.039038,3339.695304,6398.121995,0.053799716,Marathi
0.40235242,1615.521188,2297.518512,3334.621535,0.024738889,Marathi
0.40852645,2183.579089,2959.275491,4298.007266,0.04585291,Marathi
0.449354,2608.606051,3280.737032,5443.031578,0.057127768,Marathi
0.3773871,2554.083572,3265.853519,5121.137798,0.05053654,Marathi
0.44489142,1948.006731,2902.82841,3708.806962,0.037187545,Marathi
0.3975646,1945.688524,2678.563536,3730.839776,0.038189032,Marathi
0.5062223,3458.595342,4238.374246,8065.36068,0.020499448,Marathi
0.54157436,1673.471037,2076.79773,3328.774654,0.037380064,Marathi
0.43749207,1695.769167,2433.678596,3307.297243,0.031161127,Marathi
0.4700407,1436.807391,1760.279437,2531.649787,0.038830332,Marathi
0.44343302,2233.546804,2921.189287,4260.926284,0.051511973,Marathi
0.4391009,2085.717413,2861.737502,3857.940631,0.045123532,Marathi
0.4033732,1335.495681,1789.634389,2490.548046,0.026686086,Marathi
0.5036193,1725.918925,2433.788624,3492.839936,0.029583361,Marathi
0.5063479,1548.364792,1995.934345,2970.489829,0.034933544,Marathi
0.32551396,2140.854993,2250.29746,4526.900428,0.049713723,Marathi
0.38388753,2020.992916,2807.838877,3557.275164,0.042115674,Marathi
0.43160146,2788.547578,3370.476011,5592.709927,0.062482927,Marathi
0.4241982,2621.793738,3203.431774,5315.303822,0.056620233,Marathi
0.4393478,2150.42945,2353.466693,3991.974773,0.051956995,Marathi
0.35707492,2569.871299,3256.501405,5120.305929,0.051585611,Marathi
0.40259373,2723.901696,3349.442493,5554.26742,0.06120849,Marathi
0.48786864,2030.149456,3025.521945,3836.657233,0.036583708,Marathi
0.45306987,1727.898907,2091.107618,3241.271661,0.036519132,Marathi
0.46423045,1258.466983,1690.890701,2268.117639,0.026737319,Marathi
0.46810228,2060.573937,2880.650079,4385.974304,0.022996269,Marathi
0.4490102,2256.153779,3072.650611,4488.848495,0.04884172,Marathi
0.38320702,2441.269237,3117.336754,4897.679588,0.045035165,Marathi
0.38700876,1652.708185,2089.920937,3106.447404,0.035062149,Marathi
0.47852123,2081.98725,2667.669716,4331.837986,0.030990494,Marathi
0.4673331,2482.411643,3379.656757,5196.396575,0.047453914,Marathi
0.39446187,2280.144924,3067.51652,4558.394246,0.044077862,Marathi
0.48379394,1547.07049,2287.340518,3061.867004,0.024080907,Marathi
0.43651977,1971.616038,2732.960647,3572.955706,0.04150163,Marathi
0.5764482,1513.822314,2122.399144,3068.763326,0.03384445,Marathi
0.45941392,2428.62314,3077.589333,5347.815177,0.025787942,Marathi
0.3984676,1519.927328,1943.923356,2813.499467,0.031188574,Marathi
0.37638095,2437.630508,3229.76859,4958.208247,0.046105587,Marathi
0.32470635,1946.113658,1696.630163,3587.686567,0.057999275,Marathi
0.369916,1251.191952,1651.767962,2161.820798,0.025843357,Marathi
0.33951238,1598.063572,2055.026417,3327.725213,0.034318155,Marathi
0.56038713,1998.350958,2124.724336,3851.880353,0.054937391,Marathi
0.40676084,2025.592826,2696.246526,3681.274243,0.046602974,Marathi
0.57021827,5789.829598,4046.156588,10371.41997,0.224385623,Marathi
0.50113237,2111.451018,2896.484956,4577.439106,0.024895025,Marathi
0.53599536,1954.392252,2981.695083,4108.708689,0.020923216,Marathi
0.46472132,1395.61918,1760.935326,2501.33833,0.033142482,Marathi
0.38496462,2400.732408,3133.759084,4875.639205,0.047601162,Marathi
0.4589765,1946.902734,2127.809483,3451.084804,0.05154611,Marathi
0.57201487,1710.361596,2298.812275,3632.461188,0.034862445,Marathi
0.5111218,2291.66069,3210.595438,5039.965873,0.022180725,Marathi
0.40724024,1407.634599,1933.19439,2687.784395,0.02543663,Marathi
0.43015686,2106.171335,2757.170854,3994.783887,0.047864024,Marathi
0.31742355,2215.448673,2275.069518,4773.354211,0.050008745,Marathi
0.44695342,1890.062419,3034.72129,3592.947338,0.032132532,Marathi
0.47318238,3244.139093,3860.322241,7358.310184,0.07238458,Marathi
0.41782287,2320.245688,3043.92023,4629.387702,0.047522627,Marathi
0.42311862,1642.701666,2159.717929,2993.953225,0.034169276,Marathi
0.56256175,4727.913069,4301.045686,9259.22715,0.150753706,Marathi
0.4421528,2740.193229,2962.185477,5052.613089,0.077352324,Marathi
0.43246183,2021.826242,2992.325139,4017.416233,0.038221886,Marathi
0.45175183,2382.458931,2684.554363,4688.892451,0.058615275,Marathi
0.43896607,1829.798496,2201.435615,3346.079067,0.04273656,Marathi
0.5115907,1957.163095,2795.160026,4227.231665,0.027440988,Marathi
0.65329957,954.5261071,1642.087825,1627.881796,0.015565657,Marathi
0.38412738,2260.432305,3089.157065,4486.937281,0.046445904,Marathi
0.4198484,2079.121665,2931.164209,3827.23824,0.043571988,Marathi
0.3841412,2084.85387,2687.153866,4394.206423,0.025429146,Marathi
0.43091437,1816.152472,2545.975083,3707.022921,0.030339028,Marathi
0.47159293,2273.044141,3003.460336,4291.652317,0.052618819,Marathi
0.44923037,1929.151155,2518.671631,4051.139392,0.024803438,Marathi
0.43307605,1922.598673,3031.686375,3621.192089,0.033316943,Marathi
0.39067698,1831.12531,2735.32602,3226.918638,0.03792773,Marathi
0.38689846,1526.786016,1935.244028,2738.624197,0.032035223,Marathi
0.42760083,2326.349338,3129.569389,4488.4431,0.048408135,Marathi
0.41410965,2054.135719,2858.283395,3962.059181,0.041218222,Marathi
0.45073447,2917.690707,3578.746851,6204.323167,0.061218404,Marathi
0.3637484,2361.182373,3191.298372,4642.187159,0.046169325,Marathi
0.36073396,1905.149994,2730.913331,3216.729267,0.038849659,Marathi
0.46218842,2141.976597,2672.51039,4292.501654,0.046919183,Marathi
0.41090325,2556.253399,3265.20466,5201.99221,0.050801642,Marathi
0.42486843,1799.583994,2028.44382,3349.191092,0.044583834,Marathi
0.44913614,2242.085674,2969.265591,4068.570736,0.052608036,Marathi
0.4425782,1656.443928,2114.90211,3078.508129,0.036728328,Marathi
0.4054393,1269.986847,1730.416151,2084.582441,0.027175413,Marathi
0.4568903,2414.553151,3136.871196,5188.432836,0.031301014,Marathi
0.48905978,1888.028875,2801.715669,4121.838196,0.020819392,Marathi
0.44229227,2162.641365,2474.160166,4241.191678,0.046085367,Marathi
0.40544245,2552.103917,3280.568387,5127.763399,0.048268138,Marathi
0.39687023,2627.642947,3271.786411,5273.036792,0.056708599,Marathi
0.46536097,2274.101393,3101.335066,4539.209211,0.046054778,Marathi
0.46711442,1706.926708,2004.557583,3315.159596,0.035966638,Marathi
0.39653265,1450.893616,1925.485958,2687.866471,0.030438974,Marathi
0.417041,2295.785477,3007.08123,4437.838285,0.050908135,Marathi
0.39744094,2387.567661,1922.351601,4275.219883,0.078437333,Marathi
0.4698189,2334.859736,3160.282618,4670.85652,0.049024117,Marathi
0,0,0,0,0,Marathi
0.40640602,2556.232116,2912.003359,4580.14744,0.067166557,Marathi
0.3992875,2104.331721,2810.423594,3930.838546,0.047763922,Marathi
0.40905875,2589.161148,3274.729961,5257.84864,0.051908489,Marathi
0.4518862,2053.391757,2778.446313,3782.499479,0.046501142,Marathi
0.43663213,2789.898377,3408.700256,5859.239784,0.059647709,Marathi
0.48650667,2848.856709,3530.73958,6353.26887,0.02489607,Marathi
0.37316403,2437.126277,3142.06223,4779.869154,0.048198709,Marathi
0.36920887,2421.287425,3151.950961,4903.275223,0.052039905,Marathi
0.41751984,2591.832918,3249.485106,5105.567426,0.058302594,Marathi
0.45774853,2030.650109,2876.979029,3843.752049,0.042395105,Marathi
0.5305024,2831.324787,3126.592267,5825.308676,0.0575341,Marathi
0.45722455,1712.473304,2218.435663,3503.178533,0.029971268,Marathi
0.4585674,2152.651241,2836.920398,4615.588353,0.028020472,Marathi
0.44759774,3698.627776,4173.109313,7784.348348,0.114973056,Marathi
0.4003583,2585.969671,3344.682173,5410.957646,0.051952442,Marathi
0.44016412,1396.590019,2021.501399,2693.706504,0.025355076,Marathi
0.3683441,2497.700809,3277.482789,5015.529734,0.051152298,Marathi
0.42143774,1735.354262,2042.012229,3228.931287,0.041892492,Marathi
0.44836217,1788.22808,2295.316618,3482.283661,0.035874511,Marathi
0.39175004,2538.137683,3248.010999,5075.862858,0.050648082,Marathi
0.43085054,2782.66645,2935.28966,5175.371387,0.077701544,Marathi
0.46183586,1929.46553,2672.778463,3990.246922,0.028753179,Marathi
0.4518309,2672.916913,3252.476805,6047.724547,0.028787772,Marathi
0.4806966,2154.42949,2876.06268,4689.507495,0.030298531,Marathi
0.5153396,1872.812175,2052.723368,3531.63477,0.050830392,Marathi
0.4558324,2155.769858,2284.457589,3846.249751,0.056073041,Marathi
0.5289923,2768.480673,3577.130417,6321.65083,0.030613248,Marathi
0.5081953,1995.869637,3017.161489,3707.927229,0.037599933,Marathi
0.497054,2277.242819,2431.550097,4350.911686,0.048397891,Marathi
0.5110808,2547.129737,3488.82358,5705.048849,0.020270468,Marathi
0.48123562,2363.618971,3118.092996,5232.259462,0.022038246,Marathi
0.5133616,1144.351429,1771.595183,1855.477115,0.025391671,Marathi
0.42814714,2139.368244,2640.469095,4555.620336,0.032332756,Marathi
0.5008217,1714.625771,2532.140098,3634.117372,0.022910533,Marathi
0.4204485,2725.458118,2713.443687,4865.055304,0.080574735,Marathi
0.45056784,2846.30776,3298.906937,5521.061965,0.067196701,Marathi
0.45017415,1592.537665,2280.447049,3307.436034,0.022995028,Marathi
0.37077376,1626.729003,1982.10986,2935.960921,0.034201644,Marathi
0.4663506,4035.354504,3509.307667,7718.264855,0.117247097,Marathi
0.4747147,1840.369342,2526.65272,3812.316764,0.026196445,Marathi
0.29380846,1664.959119,1417.103156,3165.819058,0.046183878,Marathi
0.38387927,1597.972352,2178.175952,3048.372131,0.030744725,Marathi
0.440166,1898.527628,2277.358489,3528.885421,0.045582022,Marathi
0.5243923,2064.930396,2938.330053,4476.713062,0.025836038,Marathi
0.44978335,1816.394324,2589.945656,3796.072002,0.024652452,Marathi
0.4173334,2806.627187,3390.886987,5743.969443,0.059347131,Marathi
0.43239954,1120.97105,2240.228592,1880.219486,0.015980494,Marathi
0.45884156,1694.537365,2345.814119,3331.373268,0.027872635,Marathi
0.34016967,1439.543844,1839.55344,2744.986007,0.027884087,Marathi
0.4525358,916.4285785,1606.775417,1692.619111,0.016194836,Marathi
0.3919255,1879.361206,2572.945746,3242.320843,0.042781821,Marathi
0.47379264,1727.49269,2124.823163,3261.855605,0.040402724,Marathi
0.40237874,2558.590791,3196.954154,5201.598694,0.054731889,Marathi
0.47580373,3274.504735,3953.991433,7567.896697,0.068716239,Marathi
0.53060615,3131.625227,3391.680701,6395.411289,0.080405534,Marathi
0.4106283,2011.158716,2815.74012,3763.1146,0.042411362,Marathi
0.49357086,1142.420482,1572.726479,2090.50455,0.024233179,Marathi
0.44213223,2346.392032,3158.699245,5111.633431,0.018180373,Marathi
0.4060256,1644.854466,2163.54878,3270.158592,0.037938512,Marathi
0.55539733,4044.034811,3819.794197,7887.526975,0.12535739,Marathi
0.45527634,1520.083368,2223.925569,3108.053399,0.023069459,Marathi
0.487026,2877.882104,3655.495947,6374.55024,0.024823219,Marathi
0.40877974,1508.00977,1900.892871,2695.61234,0.033078192,Marathi
